algorithm,id_file,original_size,n,m,resultant_size,chunk_size,overhead,nodes_used,actual_nodes_utilization
alg1,0,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176, 11.111111640930176]"
alg1,1,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035, 22.22222328186035]"
alg1,2,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053, 33.33333492279053]"
alg1,3,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207, 44.4444465637207]"
alg1,4,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088, 55.55555820465088]"
alg1,5,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105, 66.66666984558105]"
alg1,6,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123, 77.77778148651123]"
alg1,7,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414, 88.8888931274414]"
alg1,8,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158, 100.00000476837158]"
alg1,9,104857600,10,9,116508450,11650845,111.11111640930176,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176, 111.11111640930176]"
alg2,0,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg2,1,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg2,2,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg2,3,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg2,4,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg2,5,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg2,6,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg2,7,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg2,8,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg2,9,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
alg3,0,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg3,1,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg3,2,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg3,3,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg3,4,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg3,5,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg3,6,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg3,7,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg3,8,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg3,9,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
alg4,0,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg4,1,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg4,2,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg4,3,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg4,4,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg4,5,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg4,6,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg4,7,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg4,8,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg4,9,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
random,0,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 4, 8]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
random,1,104857600,8,4,209715208,26214401,200.00000762939453,"[0, 1, 2, 3, 4, 5, 7, 9]","[75.00000190734863, 25.000000953674316, 25.000000953674316, 25.000000953674316, 75.00000190734863, 25.000000953674316, 25.000000953674316, 25.000000953674316]"
random,2,104857600,8,7,119837264,14979658,114.28572082519531,"[0, 1, 2, 4, 5, 6, 7, 9]","[89.28571701049805, 39.28571605682373, 39.28571605682373, 89.28571701049805, 39.28571605682373, 14.285715103149414, 39.28571605682373, 39.28571605682373]"
random,3,104857600,8,2,419430408,52428801,400.00000762939453,"[0, 1, 2, 3, 5, 6, 7, 9]","[139.28571796417236, 89.28571701049805, 89.28571701049805, 75.00000190734863, 89.28571701049805, 64.28571605682373, 89.28571701049805, 89.28571701049805]"
random,4,104857600,10,3,349525340,34952534,333.3333396911621,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[172.61905193328857, 122.61905097961426, 122.61905097961426, 108.33333587646484, 122.61905097961426, 122.61905097961426, 97.61905002593994, 122.61905097961426, 83.33333492279053, 122.61905097961426]"
random,5,104857600,2,1,209715202,104857601,200.00000190734863,"[3, 7]","[208.33333683013916, 222.61905193328857]"
random,6,104857600,5,3,174762670,34952534,166.66666984558105,"[2, 3, 6, 8, 9]","[155.95238494873047, 241.66667079925537, 130.95238399505615, 116.66666889190674, 155.95238494873047]"
random,7,104857600,6,4,157286406,26214401,150.0000057220459,"[0, 2, 4, 5, 7, 9]","[197.6190528869629, 180.95238590240479, 147.61905193328857, 147.61905193328857, 247.6190528869629, 180.95238590240479]"
random,8,104857600,2,1,209715202,104857601,200.00000190734863,"[0, 8]","[297.6190538406372, 216.66666984558105]"
random,9,104857600,10,5,209715210,20971521,200.00000953674316,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[317.6190547943115, 142.61905193328857, 200.9523868560791, 261.6666717529297, 167.6190528869629, 167.6190528869629, 150.95238494873047, 267.6190538406372, 236.66667079925537, 200.9523868560791]"
hdfs,0,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[100.00004196166992, 100.00004196166992, 100.00004196166992]"
hdfs,1,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[200.00008392333984, 200.00008392333984, 200.00008392333984]"
hdfs,2,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[300.00012588500977, 300.00012588500977, 300.00012588500977]"
hdfs,3,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[400.0001678466797, 400.0001678466797, 400.0001678466797]"
hdfs,4,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[500.0002098083496, 500.0002098083496, 500.0002098083496]"
hdfs,5,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[600.0002517700195, 600.0002517700195, 600.0002517700195]"
hdfs,6,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[700.0002937316895, 700.0002937316895, 700.0002937316895]"
hdfs,7,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[800.0003356933594, 800.0003356933594, 800.0003356933594]"
hdfs,8,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[900.0003776550293, 900.0003776550293, 900.0003776550293]"
hdfs,9,104857600,3,1,314572800,104857644,300.0,"[0, 1, 9]","[1000.0004196166992, 1000.0004196166992, 1000.0004196166992]"
alg2_reduced_complexity,0,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg2_reduced_complexity,1,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg2_reduced_complexity,2,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg2_reduced_complexity,3,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg2_reduced_complexity,4,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg2_reduced_complexity,5,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg2_reduced_complexity,6,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg2_reduced_complexity,7,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg2_reduced_complexity,8,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg2_reduced_complexity,9,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 2]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
alg3_reduced_complexity,0,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg3_reduced_complexity,1,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg3_reduced_complexity,2,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg3_reduced_complexity,3,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg3_reduced_complexity,4,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg3_reduced_complexity,5,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg3_reduced_complexity,6,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg3_reduced_complexity,7,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg3_reduced_complexity,8,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg3_reduced_complexity,9,104857600,3,2,157286403,52428801,150.00000286102295,"[0, 1, 9]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
alg4_reduced_complexity,0,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[50.000000953674316, 50.000000953674316, 50.000000953674316]"
alg4_reduced_complexity,1,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[100.00000190734863, 100.00000190734863, 100.00000190734863]"
alg4_reduced_complexity,2,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[150.00000286102295, 150.00000286102295, 150.00000286102295]"
alg4_reduced_complexity,3,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[200.00000381469727, 200.00000381469727, 200.00000381469727]"
alg4_reduced_complexity,4,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[250.00000476837158, 250.00000476837158, 250.00000476837158]"
alg4_reduced_complexity,5,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[300.0000057220459, 300.0000057220459, 300.0000057220459]"
alg4_reduced_complexity,6,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[350.0000066757202, 350.0000066757202, 350.0000066757202]"
alg4_reduced_complexity,7,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[400.00000762939453, 400.00000762939453, 400.00000762939453]"
alg4_reduced_complexity,8,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[450.00000858306885, 450.00000858306885, 450.00000858306885]"
alg4_reduced_complexity,9,104857600,3,2,157286403,52428801,150.00000286102295,"[1, 2, 9]","[500.00000953674316, 500.00000953674316, 500.00000953674316]"
hdfsrs_3_2,0,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[83.33337497711182, 83.33337497711182]"
hdfsrs_3_2,1,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[166.66674995422363, 166.66674995422363]"
hdfsrs_3_2,2,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[250.00012493133545, 250.00012493133545]"
hdfsrs_3_2,3,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[333.33349990844727, 333.33349990844727]"
hdfsrs_3_2,4,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[416.6668748855591, 416.6668748855591]"
hdfsrs_3_2,5,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[500.0002498626709, 500.0002498626709]"
hdfsrs_3_2,6,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[583.3336248397827, 583.3336248397827]"
hdfsrs_3_2,7,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[666.6669998168945, 666.6669998168945]"
hdfsrs_3_2,8,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[750.0003747940063, 750.0003747940063]"
hdfsrs_3_2,9,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[833.3337497711182, 833.3337497711182]"
hdfsrs_6_3,0,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[50.00004196166992, 50.00004196166992, 50.00004196166992]"
hdfsrs_6_3,1,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[100.00008392333984, 100.00008392333984, 100.00008392333984]"
hdfsrs_6_3,2,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[150.00012588500977, 150.00012588500977, 150.00012588500977]"
hdfsrs_6_3,3,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[200.0001678466797, 200.0001678466797, 200.0001678466797]"
hdfsrs_6_3,4,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[250.0002098083496, 250.0002098083496, 250.0002098083496]"
hdfsrs_6_3,5,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[300.00025177001953, 300.00025177001953, 300.00025177001953]"
hdfsrs_6_3,6,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[350.00029373168945, 350.00029373168945, 350.00029373168945]"
hdfsrs_6_3,7,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[400.0003356933594, 400.0003356933594, 400.0003356933594]"
hdfsrs_6_3,8,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[450.0003776550293, 450.0003776550293, 450.0003776550293]"
hdfsrs_6_3,9,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[500.0004196166992, 500.0004196166992, 500.0004196166992]"
hdfsrs_10_4,0,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[35.00004196166992, 35.00004196166992, 35.00004196166992, 35.00004196166992]"
hdfsrs_10_4,1,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[70.00008392333984, 70.00008392333984, 70.00008392333984, 70.00008392333984]"
hdfsrs_10_4,2,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[105.00012588500977, 105.00012588500977, 105.00012588500977, 105.00012588500977]"
hdfsrs_10_4,3,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[140.0001678466797, 140.0001678466797, 140.0001678466797, 140.0001678466797]"
hdfsrs_10_4,4,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[175.0002098083496, 175.0002098083496, 175.0002098083496, 175.0002098083496]"
hdfsrs_10_4,5,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[210.00025177001953, 210.00025177001953, 210.00025177001953, 210.00025177001953]"
hdfsrs_10_4,6,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[245.00029373168945, 245.00029373168945, 245.00029373168945, 245.00029373168945]"
hdfsrs_10_4,7,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[280.0003356933594, 280.0003356933594, 280.0003356933594, 280.0003356933594]"
hdfsrs_10_4,8,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[315.0003776550293, 315.0003776550293, 315.0003776550293, 315.0003776550293]"
hdfsrs_10_4,9,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[350.0004196166992, 350.0004196166992, 350.0004196166992, 350.0004196166992]"
vandermonders_3_2,0,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[83.33337497711182, 83.33337497711182]"
vandermonders_3_2,1,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[166.66674995422363, 166.66674995422363]"
vandermonders_3_2,2,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[250.00012493133545, 250.00012493133545]"
vandermonders_3_2,3,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[333.33349990844727, 333.33349990844727]"
vandermonders_3_2,4,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[416.6668748855591, 416.6668748855591]"
vandermonders_3_2,5,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[500.0002498626709, 500.0002498626709]"
vandermonders_3_2,6,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[583.3336248397827, 583.3336248397827]"
vandermonders_3_2,7,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[666.6669998168945, 666.6669998168945]"
vandermonders_3_2,8,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[750.0003747940063, 750.0003747940063]"
vandermonders_3_2,9,104857600,2,1.2,174762666,87381377,166.6666660308838,"[1, 9]","[833.3337497711182, 833.3337497711182]"
vandermonders_6_3,0,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[50.00004196166992, 50.00004196166992, 50.00004196166992]"
vandermonders_6_3,1,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[100.00008392333984, 100.00008392333984, 100.00008392333984]"
vandermonders_6_3,2,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[150.00012588500977, 150.00012588500977, 150.00012588500977]"
vandermonders_6_3,3,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[200.0001678466797, 200.0001678466797, 200.0001678466797]"
vandermonders_6_3,4,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[250.0002098083496, 250.0002098083496, 250.0002098083496]"
vandermonders_6_3,5,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[300.00025177001953, 300.00025177001953, 300.00025177001953]"
vandermonders_6_3,6,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[350.00029373168945, 350.00029373168945, 350.00029373168945]"
vandermonders_6_3,7,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[400.0003356933594, 400.0003356933594, 400.0003356933594]"
vandermonders_6_3,8,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[450.0003776550293, 450.0003776550293, 450.0003776550293]"
vandermonders_6_3,9,104857600,3,2.0,157286400,52428844,150.0,"[0, 1, 9]","[500.0004196166992, 500.0004196166992, 500.0004196166992]"
vandermonders_10_4,0,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[35.00004196166992, 35.00004196166992, 35.00004196166992, 35.00004196166992]"
vandermonders_10_4,1,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[70.00008392333984, 70.00008392333984, 70.00008392333984, 70.00008392333984]"
vandermonders_10_4,2,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[105.00012588500977, 105.00012588500977, 105.00012588500977, 105.00012588500977]"
vandermonders_10_4,3,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[140.0001678466797, 140.0001678466797, 140.0001678466797, 140.0001678466797]"
vandermonders_10_4,4,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[175.0002098083496, 175.0002098083496, 175.0002098083496, 175.0002098083496]"
vandermonders_10_4,5,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[210.00025177001953, 210.00025177001953, 210.00025177001953, 210.00025177001953]"
vandermonders_10_4,6,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[245.00029373168945, 245.00029373168945, 245.00029373168945, 245.00029373168945]"
vandermonders_10_4,7,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[280.0003356933594, 280.0003356933594, 280.0003356933594, 280.0003356933594]"
vandermonders_10_4,8,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[315.0003776550293, 315.0003776550293, 315.0003776550293, 315.0003776550293]"
vandermonders_10_4,9,104857600,4,2.857142857142857,146800640,36700204,140.0,"[0, 1, 8, 9]","[350.0004196166992, 350.0004196166992, 350.0004196166992, 350.0004196166992]"
